MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
-224.37637,183.4951,-46.895035,37.02502,-19.030552,1.7711148,-10.096249,-38.82785,14.399778,0.3846423,4.9705424,-1.2950044,-9.631063,14.213642,-7.0699673,-9.806038,-4.323124,-9.603144,-3.859769,-1.725326,132.72994364006175,0.04718017578125,1
-233.82947,173.17224,-21.273678,30.544838,-12.732415,-23.063961,-4.4653306,-21.58844,-7.291216,-27.377056,-22.493187,-0.7388072,-17.315437,-5.4898176,-6.4629717,-15.833617,0.09110126,-0.9740509,-2.1811204,-5.501013,173.85704258219442,0.043243408203125,1
-284.61887,165.20697,11.54095,56.039295,14.628935,-6.978523,8.048008,-5.3559937,5.7182164,14.446371,-0.8711295,-1.3466377,16.607897,-4.9022818,-14.287832,13.945501,1.7034798,-7.3032036,1.050476,-1.5903268,0.0,0.030364990234375,0
-222.23578,169.75964,-22.448095,34.79053,-14.933702,-31.10801,-5.742378,-12.958003,4.4089756,-12.679081,-15.679099,-0.57157487,-17.280657,-13.667463,-2.0943239,-17.640219,-26.449394,-5.3245177,-5.0873137,-14.649545,276.07740616911803,0.034759521484375,0
-272.4358,192.055,9.18361,50.771935,-20.024414,-3.644671,23.307999,-36.193024,-15.369993,-0.2677995,1.027889,6.326784,-15.69449,5.107277,8.679793,-14.772082,-0.12605381,-2.9511886,-13.618528,-3.321845,69.26837101178543,0.0291748046875,1
-277.1499,195.98547,-27.81352,23.47778,7.3581343,-2.0766358,-12.465616,-29.670155,-8.392096,-21.088879,-10.046764,-7.052224,-17.502407,6.6171565,-10.18461,-17.28897,4.5747952,-8.355968,-8.785621,2.195747,149.135153780132,0.0458984375,1
-226.46265,118.437065,-13.083393,66.911896,-32.040775,-29.839108,2.7357576,-21.954147,-3.0183537,-11.425501,-3.0170312,-4.3899674,-15.983599,0.4768095,-0.45938706,-4.937005,-10.232056,-5.6430216,-1.8457186,-3.8290465,324.9379641221165,0.102264404296875,0
-184.2901,164.55756,-29.669937,53.194397,18.700445,2.5810857,3.7166333,-6.4564486,20.728012,0.9259487,-1.1710476,9.394619,3.1230152,5.9248333,-5.311553,0.5022398,2.3605785,-7.3034163,-0.97904885,-1.2287576,121.2125585132766,0.030914306640625,1
-248.88403,175.26505,-23.007744,21.172462,-30.549456,20.311491,22.408081,-34.654793,14.210173,2.7031565,1.7039852,22.479332,-6.07807,-3.1834784,-3.3899124,2.78227,11.518768,-5.275618,-6.3238597,-8.178379,192.63868136805905,0.062255859375,1
-223.36487,166.62122,-33.29241,48.128563,8.936113,-40.508934,-17.0896,-26.398125,-15.138339,-7.7586746,-8.676017,0.8921298,-4.3548565,-2.076643,-6.8479576,-17.658354,-5.685658,1.8674455,-1.0248027,2.0927389,181.2187523547205,0.0458984375,1
-228.1075,181.95882,-25.10534,55.993755,-36.25422,-12.476787,12.142361,-27.79747,4.355125,1.4453003,2.4115667,0.8426393,-8.124262,1.7871295,-1.521795,0.7976862,-1.5846524,-7.728698,-2.1957235,-4.477587,157.33243518164397,0.049774169921875,1
-311.44263,140.45259,27.113005,75.28339,5.0639176,-16.464306,-12.040237,-12.590481,7.2468123,-13.672232,-8.539524,-5.819557,-10.752687,2.3817515,-11.284479,-8.421923,-0.7241193,-10.480162,-2.4937959,0.78904593,184.0708776522773,0.0679931640625,1
-205.0227,128.89748,-36.36219,92.64993,-14.747122,-16.899609,-1.1696074,-22.382998,-4.297014,-28.67545,-12.411826,-10.247117,-15.98673,-4.5672593,-14.7221775,-11.358412,-8.645643,-15.6628475,-12.219347,-3.5078297,0.0,0.11676025390625,1
-271.00818,176.43117,-20.433765,-0.25152707,-41.377525,-24.24437,16.334398,-22.60573,-20.18271,3.9445846,0.54849267,-14.091474,-12.05979,0.935434,-11.69839,-12.394954,-5.781921,-7.6437197,0.41530317,-7.7669697,300.0840126377158,0.053497314453125,0
-201.90115,151.40067,-23.439196,76.225876,-10.23479,14.691767,-5.0210166,-19.840092,9.2482395,-15.583879,7.1799927,-10.259518,-12.130858,4.193182,-5.680324,-3.8999143,-7.147126,5.211816,-1.3655711,-7.0573063,144.3006601629247,0.0606689453125,1
-234.89291,138.01997,5.7510157,45.224762,-30.495512,-16.042404,-0.33049858,-13.074358,0.8850226,-14.55253,-1.7555332,-8.594202,-13.125147,-8.2612095,-19.565535,-1.6992224,-7.093382,-9.521974,-1.7544236,-11.546147,302.6723234563192,0.06207275390625,0
-239.2393,152.31543,-30.592026,69.096924,-8.694393,0.17241311,3.9558082,-32.52156,4.2846937,-19.555775,-18.341677,-4.919462,-24.871347,-5.889841,-2.6738267,-16.768242,-4.7798834,-9.71257,-21.772102,-4.927147,143.61526252397496,0.06884765625,1
-260.68665,192.92213,-33.976257,12.644846,-49.47576,-14.297728,8.968666,-32.688286,3.2725754,-11.837311,-14.514796,7.6587744,-6.952282,-0.44667482,-7.496355,-9.178746,0.26789802,-7.9969525,-5.630263,-8.432545,168.07921942568152,0.06317138671875,1
-222.8807,149.61143,-40.82821,18.164846,-57.294567,-14.132303,-5.0001216,-24.95939,16.826403,-20.742163,-18.248127,-5.3787956,-10.085182,-2.9315028,-11.997396,0.5939529,-8.651186,-10.90662,-0.95609224,-9.953093,300.6816170772578,0.070953369140625,0
-194.60712,119.71797,-15.503801,109.29888,-35.42709,-4.2734127,-2.3042316,-22.945244,9.770236,-18.274801,7.5993366,-13.2708435,-13.232979,0.6787383,-20.621153,4.0488563,-7.199538,-14.726028,3.3947127,-6.6470494,197.7978963227722,0.1171875,1
-277.76935,171.17505,-6.3342295,30.21174,19.813389,7.76423,10.740562,-10.473406,-7.76497,-11.846791,-9.156075,2.2923155,-2.4064224,-3.5101883,-6.34597,-4.0244017,-1.6138577,-7.646719,-3.827404,-2.2311254,169.76147138744807,0.020843505859375,1
-225.36847,185.46713,-33.244663,15.1458,-25.119638,-27.822987,4.894721,-26.997528,-17.776415,-3.550455,-5.9905243,-16.32162,-19.820763,4.9874883,-4.831795,-9.657935,6.134909,-4.2951465,-0.49349594,0.48483646,190.7735535597981,0.056427001953125,1
-192.21219,149.03654,-33.147533,83.33899,-14.551938,-13.557034,-10.222877,-25.257786,22.577711,-12.922995,-21.492767,-8.538776,-10.295629,-11.049158,-13.373329,-5.395315,-11.239295,-9.951848,-20.261911,-16.944458,197.116223043663,0.05224609375,1
-234.90988,161.73752,-74.06055,30.682487,-40.611862,-28.120552,12.370611,-11.9176445,1.4721731,-19.840733,-12.691373,-4.0314407,-12.45714,-5.938093,-16.434168,-6.7992973,-0.9741997,-8.972012,-2.946065,-3.7621562,319.9696818522225,0.07147216796875,0
-288.5838,164.6434,6.249104,5.7215657,5.833918,-5.407801,-18.774288,-26.940216,-2.312654,-1.464221,-21.892818,-12.730464,-1.1973335,-10.399126,-13.090914,-6.7899065,-7.057119,-6.64214,-10.178038,-10.868598,332.9736251880946,0.02862548828125,0
-310.5512,143.00941,1.2171013,22.15784,13.804848,-1.8059179,-1.3276298,-18.022766,-14.983316,-10.217699,-12.367304,-10.642278,-10.667025,-5.0620327,-5.3625374,-5.185825,0.34196973,-3.6035523,-4.136694,-1.2553989,233.7999531013134,0.052703857421875,1
-218.46783,129.8196,-49.016792,58.192764,-20.882748,-21.697561,-20.363827,-25.220928,21.927094,-17.48285,-19.322853,-5.4342384,-14.236183,-12.795734,-24.580076,-12.192872,-6.128147,-4.221341,0.06553972,-10.10442,312.0226825751082,0.10504150390625,0
-207.55609,144.5028,-32.950745,54.01938,-11.153232,-14.395628,4.407632,-19.990509,3.2594852,-5.4497743,-3.9213145,-0.09893608,-4.966494,9.718617,3.8494577,-1.1046377,-3.8531728,-6.31201,-3.9726238,-8.252666,237.19811515192183,0.10797119140625,1
-274.9071,170.0498,-3.1697369,36.678253,16.084288,-3.602468,-8.248408,-24.389515,-2.9124832,-8.560898,-13.8225565,-5.8066483,-13.639309,-0.9965662,-4.2922153,-12.06905,-0.3574252,-8.45898,-7.9780025,-3.1762295,147.8438273617319,0.029571533203125,1
-292.5542,192.27736,-6.3808837,32.791695,-9.793647,-5.65622,3.1310701,-24.91583,-2.1531582,-12.106352,-12.8387165,-3.825697,-18.555733,-5.6413307,-3.872292,-11.102636,-5.9448705,-4.04659,-3.793245,-8.107757,163.09959685417587,0.033233642578125,1
-190.8029,216.82608,-50.87089,33.52147,-32.566147,-8.019249,26.56641,-22.016218,1.1511343,-8.796696,-11.378731,4.972069,-5.982905,-4.2679367,-7.5537257,-3.5230806,-2.4451356,-4.4342747,-1.3533034,-10.815458,138.76550263926353,0.05718994140625,1
-260.2776,109.41838,-18.145916,54.463165,-40.801636,-26.056992,4.3676233,-38.16835,-7.5106387,-12.412968,-19.940798,-7.240472,-10.487827,-1.1602004,-7.9362297,-11.431487,-7.4035215,-7.336048,-5.3752885,-7.0470924,315.75226862518736,0.093109130859375,0
-261.56628,156.897,-5.6018295,25.730564,-13.836403,-24.974094,-16.280878,-23.19907,1.9648863,-2.672868,-9.455163,-3.3780138,-13.94899,-17.201662,-8.611834,-8.460315,-14.595122,-7.914358,-2.7711549,-5.48092,275.86410591538134,0.041046142578125,0
-195.89023,176.0277,-53.793964,82.757355,-10.742239,14.308894,7.2911673,-24.256092,15.764632,-10.753366,8.959923,7.282699,-4.956438,9.116437,-0.1810013,2.0648794,-0.46040714,-1.1833622,-1.3732187,-2.176052,0.0,0.066131591796875,1
-245.82501,169.36661,10.6758375,52.877438,8.910938,-1.8971618,-0.7537072,-19.132591,-3.1673403,-14.326319,-10.367942,-10.642891,-19.397919,1.3186616,-6.2400913,-8.723757,0.66875714,-7.7801075,-2.1480331,-1.4796177,136.82113530458324,0.035491943359375,1
-255.48833,167.26134,-2.8020606,27.716068,-24.874363,-27.470146,-15.028829,-18.459991,9.804716,-9.324495,-16.492567,-2.478015,-7.700045,-10.69636,-16.611044,-11.501308,-6.67295,-5.6936407,1.743334,-4.221606,284.63464656423474,0.068389892578125,0
-260.31702,153.09824,-10.817518,104.4977,-16.71236,-38.199425,-0.8966241,-15.474443,9.932703,-12.30351,-5.3737354,4.782955,-1.195112,11.193802,-8.739403,-6.249549,4.610425,-9.458519,-4.199868,2.1046443,65.40639132514966,0.061553955078125,1
-287.46524,177.06386,-3.327736,39.143253,-24.127647,-11.70958,12.851998,-34.39709,-9.562187,2.8994532,6.6672354,11.3016,-12.876796,4.0243855,2.4383378,-16.505016,-1.2236559,-5.3446054,-13.265142,-8.187718,88.07449880376615,0.046356201171875,1
-201.12167,174.84206,-19.208092,73.23966,22.207794,-12.243845,-11.740048,-19.108316,23.863888,-7.953373,-24.34714,-1.3192314,-11.2432,0.88318944,-7.8127623,-9.31678,5.068853,-14.203381,-3.8435855,1.8282263,127.10112583742114,0.037200927734375,1
-215.4448,181.21149,-38.209198,11.879424,-17.972845,-7.9626093,-5.8613644,-30.76437,4.613559,-7.1650934,-15.757671,-12.302763,-26.095146,-17.71864,-21.242321,-15.442097,-8.274929,-12.459789,-2.3517594,-5.0874815,351.6647407419687,0.033447265625,0
-254.89645,127.512054,-27.067867,42.01799,-12.663425,-34.798344,-15.057858,-24.72742,-2.2119021,-9.819048,-12.064831,-6.944369,-26.790089,-19.08647,-8.644127,-2.6949255,12.3597355,15.875267,11.807411,3.7939148,468.9794288001315,0.07818603515625,0
-238.03183,113.61799,-38.166115,90.46008,8.343868,-59.26219,-24.820904,-22.561687,-10.532747,-18.031065,-11.279476,-2.1628473,-13.856006,-2.0704718,-1.354714,-9.208047,-3.7803278,0.35970953,1.9451294,0.045584098,229.49391694444031,0.0498046875,1
-227.55096,144.69397,-14.409061,33.143776,-24.17764,12.35495,-13.007793,-36.965206,10.134413,-13.305119,-5.2437477,-2.1990519,-15.624925,-7.9005446,-11.402779,-5.355274,-5.612034,-0.9474253,2.9681396,-9.820935,309.68865886882065,0.0599365234375,1
-208.24252,152.76447,-51.751152,11.067877,-53.204132,-20.010433,-10.693473,-32.031204,-2.514759,-25.26292,-7.777533,0.08608246,-12.169577,-2.7864249,-10.034337,-6.81211,-8.341373,-5.0709424,-2.3099585,-5.8100843,347.0011616677182,0.0899658203125,0
-248.69379,195.57318,-60.21223,17.890316,-1.3055218,4.3726196,-12.142868,-23.384403,8.328924,-10.928471,7.965602,-2.7620616,-25.108196,0.6253417,-8.16083,-13.2336445,-5.201346,-6.1767807,-2.3283355,2.501659,164.42164523401965,0.043548583984375,1
-264.09845,106.76226,13.14343,67.98102,-57.380005,-16.944527,0.6919136,-37.11097,-0.86171544,-3.40942,-5.5096216,-6.702429,-9.871668,-11.763285,-9.0639515,-5.2384434,-9.524486,-1.7528601,-5.0468664,-4.3203297,309.84998430937526,0.159210205078125,0
-232.61377,173.78076,-59.393097,14.77775,-29.381214,-28.614986,-0.33087564,-34.86015,-4.889719,4.2753453,2.815723,3.95091,-23.527771,0.52198267,9.182506,-13.966529,-4.1047344,-3.8828366,-5.14152,3.2785795,159.9574403955058,0.085479736328125,1
-197.25383,168.1476,-53.664104,81.97649,-26.020092,-31.312988,7.810375,-13.6067,15.431379,-6.1596766,-2.1756098,0.7414944,-10.432905,0.7768333,-14.317211,-4.284461,0.7976351,-10.006741,2.28585,-2.4302359,241.1439416742253,0.110137939453125,0
-220.91379,160.40665,-29.76503,22.832516,-20.282555,-16.021793,-2.7583356,-24.559563,-5.299327,-15.92666,-14.821563,-5.4236956,-10.204983,-3.5623298,-8.329424,-5.2745123,-1.1443481,-0.881735,2.2991605,-3.535666,243.64070305771853,0.05682373046875,0
-169.92621,154.23224,-59.225487,32.916237,-63.747475,-38.63114,-5.614347,-30.81757,12.125645,-7.6029153,-8.877094,-0.72440064,-15.431637,-8.876621,-10.382265,-10.416055,-11.225517,-1.7786499,-3.3692505,-5.78798,316.3986901224456,0.06976318359375,0
-185.53687,177.63527,-12.135574,62.379475,-41.497566,-6.6115723,7.928194,-25.545261,14.199225,-0.96744704,2.5329032,4.764305,-1.2972503,3.0171814,-7.870719,-6.5394783,-7.8548865,-3.1994379,2.4966683,-1.5320673,129.27740779812174,0.085296630859375,1
-249.90282,153.20683,-23.94576,60.10135,-24.242619,12.417171,5.301262,-27.154911,17.11095,-1.7838187,5.398797,-4.416215,-6.0272446,7.6060658,-13.670509,0.9594302,1.7887126,-7.7772098,-6.000285,-7.0283976,0.0,0.098388671875,1
-250.0133,108.480446,4.037908,99.47093,-31.533348,-9.176381,8.068271,-23.593756,0.05332613,-9.563632,7.967996,-13.705929,-15.151115,-0.5314769,-21.352303,1.3952694,-3.7615182,-15.349492,0.87888175,-7.8056145,196.99004382830665,0.07061767578125,1
-274.6057,161.41516,10.516165,78.6482,22.262453,-24.877731,-5.3722386,-12.087999,-3.024601,-17.068989,-13.836206,12.864332,-5.5050373,-11.087199,-3.7505894,-9.975304,-3.997572,-3.8180528,-11.772358,-11.978943,241.2787469995733,0.02386474609375,1
-199.61636,163.04767,-52.547726,55.55721,-5.634374,-25.727432,1.6547761,-30.53843,-8.476867,-6.245768,-8.365202,-0.27687478,-8.78776,3.4923518,0.72582185,-8.339315,1.9265963,-1.0712047,-10.392809,-1.8526944,182.95338273541265,0.058135986328125,1
-191.16405,138.70248,-55.693703,60.093204,-13.7090225,-37.349854,16.660679,-24.966118,-8.352299,6.1790867,-20.585804,-3.8844795,3.415335,-11.914801,-10.996366,-6.9416223,-15.578776,-14.464468,-5.07174,-5.8141475,373.968194807253,0.061279296875,0
-271.99258,161.98438,-11.491861,-6.6216197,16.487982,-5.79045,-26.183092,-17.155071,4.9111137,-4.8922257,-17.284859,-3.8753443,-0.18592143,-11.737382,-13.593638,-8.705122,-10.483507,-9.693422,-6.9286723,-8.150858,306.6113796104064,0.051483154296875,0
-204.60994,172.99672,-63.621407,59.52089,-10.25282,-44.07128,-8.000138,-18.755726,-2.6128826,-2.0822167,-9.8645525,-14.486909,-14.310366,-12.933142,-7.687568,-6.1317987,-13.46455,-4.685324,-10.434508,-12.130113,308.3586065643587,0.06512451171875,0
-250.22581,154.91058,-21.815796,46.818977,-21.00608,-35.277428,7.3790646,-32.093166,-23.014812,-0.15300131,-10.766596,-11.89765,-7.513397,-2.3913033,-8.084466,-12.015202,-10.389734,-8.939254,-3.387095,-1.5466652,319.9861032989068,0.068359375,0
-233.44199,162.19417,-13.374601,48.3118,-20.594698,-40.83656,-15.11962,-16.076204,-2.2799363,-13.031843,-6.601897,-10.692566,-12.68634,-2.4529932,-20.327532,-10.212584,-5.669897,-14.332863,-1.2398423,-8.206472,284.8504053493017,0.049072265625,0
-191.05559,161.74611,-16.22945,105.00897,-27.871983,-10.51448,10.574923,-21.513306,6.9255395,-18.288036,-4.7030153,4.1762915,-3.2792451,0.64042044,-8.579618,1.0499084,6.771615,-3.4498096,-7.7824526,-0.74258375,0.0,0.1285400390625,1
-216.83525,176.8461,-34.575478,-8.981403,-35.6829,4.288615,-4.919621,-30.316729,14.842618,-17.452583,-29.544872,-6.9767885,-6.2740784,-1.1817067,-16.019716,-13.143274,-6.6400914,-14.128925,-13.058533,-10.099541,356.40938922213064,0.0521240234375,0
-118.756294,197.84518,-69.930305,44.540485,-39.949944,-19.81774,23.625519,-19.584013,10.82608,1.4808012,-10.135095,-2.8635035,-7.075081,-6.2335997,-7.2148485,3.7495093,-2.9011176,-4.126055,0.61111575,-8.7703705,69.4105213118713,0.103668212890625,1
-304.06952,147.75708,-10.920597,7.523019,-32.882935,-31.877314,-28.609318,-21.887114,14.324465,-18.680603,-28.146637,-6.2545657,-13.936204,-13.576622,-13.968739,-12.869884,-16.19581,-16.212585,1.4916084,12.621037,408.2986610984776,0.04315185546875,0
-281.9931,185.21762,15.170661,48.244225,-1.6876472,-24.587528,-2.7797947,-21.576359,-11.495577,0.48686564,4.8425665,5.0869446,-10.414858,-3.7238555,0.61148643,-5.5054846,-0.9792189,-2.1632166,-5.3744383,-5.8651643,134.50691546648915,0.035491943359375,1
-245.1118,176.65096,-7.337495,14.299399,-33.729294,-12.388806,11.279747,-26.347271,-9.947517,2.5271504,3.664003,4.329708,3.6125505,5.162939,-13.514708,-7.2996006,4.2453246,-8.818472,-5.5493407,-5.0873146,274.7504532104716,0.05377197265625,1
-239.70992,162.13095,-16.35751,55.266914,-28.316746,-39.9864,-5.889893,-25.274946,-0.6676464,-12.340242,-17.215696,-0.62347984,-8.766706,-3.1082258,-6.3205147,-13.142265,-10.233163,-13.468393,-12.315586,-11.119844,263.209801665573,0.066986083984375,0
-226.49896,136.4299,-28.89817,63.586487,-16.942545,-12.723919,-4.2359715,-12.561121,7.177146,-9.714903,3.87486,-0.30471015,1.7121683,-3.190737,-10.141874,5.7717795,-12.503914,-4.975817,0.20594859,-13.840939,333.71421527580486,0.07269287109375,0
-236.51617,156.48474,-26.367409,58.6164,8.807291,-6.2004175,-0.029232979,-2.7284806,13.8688,-13.790665,0.62567425,1.9522163,-11.556257,4.4759254,-9.176553,-1.4847184,12.043554,-2.1996212,-5.123328,-5.5104733,148.66591070090655,0.06756591796875,1
-260.1925,188.91006,-52.32855,38.715546,-6.5038977,4.3748264,7.429467,-13.907843,10.670089,-12.78298,4.806182,-1.5478802,-18.88217,5.8578115,-14.2048435,-12.449369,0.13758552,-8.437564,1.491274,3.010621,0.0,0.057037353515625,1
-244.36209,198.97888,6.5286455,41.204338,-4.2482953,-12.80384,-2.100913,-19.224628,-6.2645335,-9.078776,0.0765537,-1.2427413,-11.326291,3.1576588,-5.6434097,-8.120974,2.0638936,-3.0231607,-5.8282366,-3.4228804,146.08931665402977,0.03778076171875,1
-232.75171,127.79803,-17.588114,33.071564,-15.535668,-16.80286,13.863761,-6.645029,-4.968405,-14.063858,-18.70744,-18.101395,-18.794395,-4.7982893,-5.909423,-2.7219281,-0.24537304,-7.857104,-4.071706,-2.301408,357.6953186841228,0.033782958984375,0
-244.80875,183.59358,-7.5715714,40.38226,-8.746153,0.21825057,-0.8802548,-24.497383,-2.06401,-12.851299,-2.395738,-2.8342834,-13.802166,-1.6482651,-6.5901155,-3.5669773,-1.8476728,-4.0770845,-1.6011893,-3.1459875,227.24072879875803,0.041259765625,1
-324.1391,151.37036,1.8665745,19.009396,9.497502,-8.208355,-14.52462,-25.144304,-2.6140513,4.867625,-6.7080383,0.5258205,-1.0555027,-16.853537,-12.836527,-3.222464,-11.1566,-6.5090723,-0.5553622,-10.549742,329.38285653038287,0.060333251953125,0
-105.447395,187.75478,-71.458466,78.59117,-0.13760233,14.423206,3.0316138,-19.251717,20.477127,-18.498756,-2.0043297,-2.0549097,-13.298647,5.549906,-5.2663198,-3.1198394,-6.104391,-4.5202003,3.3575602,-2.9575536,188.91292691989625,0.069427490234375,1
-289.03125,144.78085,-24.616966,78.950966,8.682216,-27.834248,-1.7115438,-25.531094,-10.957279,-17.501244,-17.637766,-2.007071,-13.041189,-4.1407027,-2.459135,-7.1134515,-1.3897558,-8.685693,-7.0830097,-0.04532984,201.16740707351752,0.041046142578125,1
-169.92276,152.13046,-24.357817,75.90903,-24.762234,-0.76754403,-22.323301,-30.539902,11.31728,-40.124355,-8.248617,-7.840827,-18.582176,3.6287775,-21.817957,-5.830419,-6.615087,-23.167904,-8.110456,-9.745207,145.5372499368204,0.0487060546875,1
-302.73096,142.75992,9.798918,-5.9820743,-23.18248,-4.6809874,-17.263897,-30.642267,-0.15954375,-15.623528,-13.259666,3.5882013,-20.452852,-18.631912,-11.522577,-18.286865,-7.2338686,3.5356135,12.346689,22.457573,421.12643466468666,0.051666259765625,0
-220.95572,138.53793,-12.307751,44.024567,-31.033268,-16.420734,7.4848323,-24.009155,1.5343959,-2.430409,0.22020322,7.144669,-2.035386,1.6945035,-4.986739,5.3550286,-0.5563519,-14.786882,2.176492,-1.164597,270.22469119525977,0.100311279296875,0
-266.88586,151.89853,2.5961013,36.939884,-0.7566113,-6.132195,-12.98999,-26.526484,1.7327111,-20.280172,-22.071667,-6.0986357,-16.337973,-8.32885,-13.324249,-9.456451,-2.6436446,-13.235408,4.665497,6.7465577,166.7785380384893,0.0341796875,1
-225.27597,172.07245,-14.845209,53.8284,-30.071033,-2.2576249,20.056618,-31.56736,-12.00635,-15.975063,-9.098322,-13.297377,-15.032902,9.641319,-7.9217505,-6.6460114,3.2157993,-4.4636917,-4.02495,-3.55388,167.72256526892969,0.031646728515625,1
-297.70557,128.64188,29.497849,36.533455,-27.524284,-24.23764,-2.4656048,-16.813171,-16.696136,-14.021761,-5.8714542,-14.723427,-4.9100103,5.0880117,-11.067627,-2.3555584,-5.5542183,-11.949188,-6.283334,-13.6760025,278.87175645572165,0.044891357421875,0
-310.0893,123.72233,17.32749,43.07341,2.6190727,-29.674671,-12.429419,-19.05754,-10.425182,-7.526558,-18.302525,-5.560996,-2.387405,-6.36325,-1.2558601,-2.9283295,-3.7487807,-2.0143216,-6.0087557,-13.399961,291.0528657107041,0.046173095703125,0
-332.3485,126.80495,-38.800762,52.251595,-4.5817857,-33.65737,-18.007753,-33.387985,3.9669535,-2.2926338,-18.69385,-5.8428693,-9.758846,4.5563574,0.4331957,-13.818116,2.4826612,3.7930734,-7.828895,-2.31595,183.53651770312905,0.1314697265625,1
-245.31412,148.84622,-61.741768,49.50734,-45.84436,-44.648643,-17.024391,-26.175194,5.873493,-11.775915,-3.9844801,5.102195,-3.2476628,-8.055885,-6.6779838,-2.4700856,-9.732454,4.002489,1.2132015,-7.7743917,0.0,0.098907470703125,0
-225.00583,231.57996,1.676878,-7.568286,-17.690622,-4.978099,-8.944981,-18.427013,10.124177,-7.224122,-11.106201,1.5605006,-19.606483,-19.360226,-11.796887,-14.024992,-9.620484,-4.7787585,0.49103218,-1.0760177,177.22816423281108,0.047119140625,0
-297.43738,130.58594,-0.12429428,48.00699,-4.8465633,-42.605072,-12.995079,-3.3265853,1.839376,-8.516905,-8.3606415,-1.3808804,-10.672418,-11.727453,-7.5902224,-4.728324,-10.962076,-13.911631,-3.1963115,-2.3008394,360.4099356198341,0.066986083984375,0
-267.85168,130.31279,13.247529,43.377014,-6.377142,-3.5754123,1.2271745,-2.2732744,16.088034,-13.419905,-5.6209016,7.9944086,-6.6366706,-2.8941364,-6.7467384,-0.8169153,-1.20381,-4.3587837,4.6182194,-1.4872918,383.6853597883681,0.043060302734375,0
-180.02742,141.24448,-77.91994,23.557358,-17.213148,-40.07964,-3.127317,-26.386208,-8.861354,-5.74821,-18.974438,-0.9689424,2.4426894,4.6042485,10.136131,11.887666,12.113242,4.248572,6.980802,14.449736,555.1497792051354,0.070098876953125,0
-265.93076,123.06247,25.923613,71.063286,-25.19308,-14.862758,3.8811884,-26.179796,-3.9593172,-5.6918697,-10.201738,-14.790343,-8.045794,-5.2498417,-18.86388,-6.941882,-12.462179,-11.358448,1.3137543,-10.306171,254.85930461086065,0.032196044921875,0
-284.7649,171.45279,3.130004,35.084282,3.6838565,-23.056263,-15.901699,-24.523193,-1.0833433,2.2172534,-5.1005306,4.747143,3.0402622,9.344484,-3.04003,-17.319633,3.202978,1.4868933,-11.313101,-3.8091836,193.06640656898816,0.0506591796875,1
-174.63786,133.06883,-40.79052,62.903755,-10.2110815,11.295616,16.45488,-10.133396,20.79403,-2.1224918,9.654385,10.593027,0.937485,12.544077,1.5097666,8.190149,5.55075,1.6227918,6.606207,2.1228561,0.0,0.0054931640625,1
-237.0684,147.51855,-17.852516,69.21182,-5.1893034,-21.447695,-15.945391,-40.374405,1.3749046,-27.852068,-29.67056,2.6027238,-17.516846,-8.127923,-12.778938,-7.608535,7.8302484,-16.707338,-0.909177,2.5293849,155.46963608201227,0.05877685546875,1
-193.00629,180.79286,-12.05834,44.03277,-23.4587,-2.2766669,7.0074677,-20.547348,7.970573,-4.9686947,1.1450651,4.1528006,-0.5850235,3.3376298,-6.2672033,2.123765,-8.669534,-13.772987,-2.766423,-4.438395,296.6905750229888,0.045013427734375,0
-278.47888,155.58224,13.097061,62.47153,-20.59055,-21.128674,3.548692,-25.214928,-0.72077733,-3.4001694,-11.432371,-1.7738309,-6.185864,-8.16458,-8.090935,-4.076852,-9.400843,-9.544102,-6.204192,-10.450602,265.91216873824953,0.033905029296875,0
-140.84117,141.35806,-85.14943,49.154377,-29.252178,12.12779,9.94294,-22.04241,29.095798,-8.798159,-10.056486,-0.36509466,-5.0373445,0.21307072,-7.0493774,0.14341822,-7.283224,-3.7670712,-1.5087377,-4.4050236,389.3248752629005,0.15423583984375,0
-248.16954,131.0627,-51.92447,55.84037,-11.69504,-44.805626,-26.820015,-23.300615,-0.23759747,-13.598985,-11.374553,-13.397245,-15.165951,-12.176392,-16.146595,-3.7483506,-13.208223,-12.2116375,-3.42228,-11.699057,301.9736733241646,0.0657958984375,0
-195.86661,122.55087,-62.178364,66.960884,-39.29291,-9.774075,11.586126,-40.649002,-7.4956417,-13.185922,-4.1951466,-3.3195872,-8.902216,-0.25685668,-14.028885,-7.029079,-7.320114,-12.895111,-7.479786,-11.017682,330.7824351885492,0.106781005859375,0
-282.37714,111.55195,3.3785243,80.12619,18.678291,-12.808881,-2.1334715,-13.882506,-7.4396467,-8.48894,-5.403414,-12.042539,-6.5333147,-2.176342,-17.760527,-2.8893397,0.4317351,-11.802454,-0.07617921,1.8425521,164.48040959236138,0.0703125,1
-242.18146,170.14369,-58.229534,25.378002,-18.973974,-33.299023,-11.6810055,-10.753287,6.6909957,-8.034296,-12.11253,-19.473814,-7.8681326,2.324483,-22.005995,-14.61779,-12.5878725,-16.612164,-9.201114,-14.315936,166.08291222797584,0.06494140625,1
